ticker,name,market,sector33,scale
9065.T,山九,プライム,陸運業,TOPIX Mid400
9068.T,丸全昭和運輸,プライム,陸運業,TOPIX Small 1
9069.T,センコーグループホールディングス,プライム,陸運業,TOPIX Mid400
9072.T,ニッコンホールディングス,プライム,陸運業,TOPIX Mid400
9073.T,京極運輸商事,スタンダード,陸運業,-
9074.T,日本石油輸送,スタンダード,陸運業,-
9075.T,福山通運,プライム,陸運業,TOPIX Small 1
9076.T,セイノーホールディングス,プライム,陸運業,TOPIX Mid400
9081.T,神奈川中央交通,プライム,陸運業,TOPIX Small 2
9082.T,大和自動車交通,スタンダード,陸運業,-
9083.T,神姫バス,スタンダード,陸運業,-
9087.T,タカセ,スタンダード,陸運業,-
9090.T,ＡＺ−ＣＯＭ丸和ホールディングス,プライム,陸運業,TOPIX Small 1
9101.T,日本郵船,プライム,海運業,TOPIX Large70
9104.T,商船三井,プライム,海運業,TOPIX Large70
9107.T,川崎汽船,プライム,海運業,TOPIX Mid400
9110.T,ＮＳユナイテッド海運,プライム,海運業,TOPIX Small 1
9115.T,明海グループ,スタンダード,海運業,-
9119.T,飯野海運,プライム,海運業,TOPIX Small 1
9127.T,玉井商船,スタンダード,海運業,-
9130.T,共栄タンカー,スタンダード,海運業,-
9142.T,九州旅客鉄道,プライム,陸運業,TOPIX Mid400
9143.T,ＳＧホールディングス,プライム,陸運業,TOPIX Mid400
9145.T,ビーイングホールディングス,スタンダード,陸運業,-
9147.T,ＮＩＰＰＯＮ　ＥＸＰＲＥＳＳホールディングス,プライム,陸運業,TOPIX Mid400
9158.T,シーユーシー,グロース,サービス業,-
9159.T,Ｗ　ＴＯＫＹＯ,グロース,サービス業,-
9160.T,オンザページ,スタンダード,サービス業,-
9162.T,ブリーチ,グロース,サービス業,-
9163.T,ナレルグループ,グロース,サービス業,-
9165.T,クオルテック,グロース,サービス業,-
9166.T,ＧＥＮＤＡ,グロース,サービス業,-
9168.T,ライズ・コンサルティング・グループ,グロース,サービス業,-
9171.T,栗林商船,スタンダード,海運業,-
9173.T,東海汽船,スタンダード,海運業,-
9193.T,東京汽船,スタンダード,倉庫･運輸関連業,-
9201.T,日本航空,プライム,空運業,TOPIX Mid400
9202.T,ＡＮＡホールディングス,プライム,空運業,TOPIX Large70
9204.T,スカイマーク,グロース,空運業,-
9206.T,スターフライヤー,スタンダード,空運業,-
9211.T,エフ・コード,グロース,サービス業,-
9212.T,Ｇｒｅｅｎ　Ｅａｒｔｈ　Ｉｎｓｔｉｔｕｔｅ,グロース,サービス業,-
9213.T,セイファート,スタンダード,サービス業,-
9214.T,Ｒｅｃｏｖｅｒｙ　Ｉｎｔｅｒｎａｔｉｏｎａｌ,グロース,サービス業,-
9215.T,ＣａＳｙ,グロース,サービス業,-
9216.T,ビーウィズ,プライム,サービス業,TOPIX Small 2
9218.T,メンタルヘルステクノロジーズ,グロース,サービス業,-
9219.T,ギックス,グロース,サービス業,-
9220.T,エフビー介護サービス,スタンダード,サービス業,-
9221.T,フルハシＥＰＯ,スタンダード,サービス業,-
9223.T,ＡＳＮＯＶＡ,グロース,サービス業,-
9225.T,ブリッジコンサルティンググループ,グロース,サービス業,-
9227.T,マイクロ波化学,グロース,サービス業,-
9229.T,サンウェルズ,プライム,サービス業,TOPIX Small 2
9233.T,アジア航測,スタンダード,空運業,-
9235.T,売れるネット広告社グループ,グロース,サービス業,-
9236.T,ジャパンＭ＆Ａソリューション,グロース,サービス業,-
9237.T,笑美面,グロース,サービス業,-
9238.T,バリュークリエーション,グロース,サービス業,-
9240.T,デリバリーコンサルティング,グロース,サービス業,-
9241.T,フューチャーリンクネットワーク,グロース,サービス業,-
9242.T,メディア総研,グロース,サービス業,-
9244.T,デジタリフト,グロース,サービス業,-
9245.T,リベロ,グロース,サービス業,-
9246.T,プロジェクトホールディングス,グロース,サービス業,-
9247.T,ＴＲＥホールディングス,プライム,サービス業,TOPIX Small 1
9248.T,人・夢・技術グループ,スタンダード,サービス業,TOPIX Small 2
9249.T,日本エコシステム,スタンダード,サービス業,-
9250.T,ＧＲＣＳ,グロース,サービス業,-
9251.T,ＡＢ＆Ｃｏｍｐａｎｙ,グロース,サービス業,-
9252.T,ラストワンマイル,グロース,サービス業,-
9253.T,スローガン,グロース,サービス業,-
9254.T,ラバブルマーケティンググループ,グロース,サービス業,-
9256.T,サクシード,グロース,サービス業,-
9258.T,ＣＳ−Ｃ,グロース,サービス業,-
9259.T,タカヨシホールディングス,グロース,サービス業,-
9262.T,シルバーライフ,スタンダード,小売業,TOPIX Small 2
9264.T,ポエック,スタンダード,卸売業,-
9265.T,ヤマシタヘルスケアホールディングス,スタンダード,卸売業,-
9267.T,Ｇｅｎｋｙ　ＤｒｕｇＳｔｏｒｅｓ,プライム,小売業,TOPIX Small 1
9268.T,オプティマスグループ,スタンダード,卸売業,-
9270.T,バリュエンスホールディングス,グロース,卸売業,-
9271.T,和心,グロース,小売業,-
9272.T,ブティックス,グロース,サービス業,-
9273.T,コーア商事ホールディングス,プライム,卸売業,TOPIX Small 2
9274.T,ＫＰＰグループホールディングス,プライム,卸売業,TOPIX Small 1
9278.T,ブックオフグループホールディングス,プライム,小売業,TOPIX Small 2
9279.T,ギフトホールディングス,プライム,小売業,TOPIX Small 2
9301.T,三菱倉庫,プライム,倉庫･運輸関連業,TOPIX Mid400
9302.T,三井倉庫ホールディングス,プライム,倉庫･運輸関連業,TOPIX Mid400
9303.T,住友倉庫,プライム,倉庫･運輸関連業,TOPIX Small 1
9304.T,澁澤倉庫,プライム,倉庫･運輸関連業,TOPIX Small 2
9305.T,ヤマタネ,プライム,卸売業,TOPIX Small 2
9306.T,東陽倉庫,スタンダード,倉庫･運輸関連業,-
9307.T,杉村倉庫,スタンダード,倉庫･運輸関連業,-
9308.T,乾汽船,スタンダード,海運業,TOPIX Small 2
9310.T,日本トランスシティ,プライム,倉庫･運輸関連業,TOPIX Small 2
9311.T,アサガミ,スタンダード,倉庫･運輸関連業,-
9312.T,ケイヒン,スタンダード,倉庫･運輸関連業,-
9313.T,丸八倉庫,スタンダード,倉庫･運輸関連業,-
9319.T,中央倉庫,プライム,倉庫･運輸関連業,TOPIX Small 2
9322.T,川西倉庫,スタンダード,倉庫･運輸関連業,-
9324.T,安田倉庫,プライム,倉庫･運輸関連業,TOPIX Small 2
9325.T,ファイズホールディングス,スタンダード,倉庫･運輸関連業,-
9326.T,関通ホールディングス,グロース,倉庫･運輸関連業,-
9327.T,イー・ロジット,スタンダード,倉庫･運輸関連業,-
9330.T,揚羽,グロース,サービス業,-
9331.T,キャスター,グロース,サービス業,-
9332.T,ＮＩＳＳＯホールディングス,プライム,サービス業,TOPIX Small 2
9336.T,大栄環境,プライム,サービス業,TOPIX Small 1
9337.T,トリドリ,グロース,サービス業,-
9339.T,コーチ・エィ,スタンダード,サービス業,-
9340.T,アソインターナショナル,スタンダード,サービス業,-
9341.T,ＧＥＮＯＶＡ,プライム,サービス業,TOPIX Small 2
9342.T,スマサポ,グロース,サービス業,-
9343.T,アイビス,グロース,サービス業,-
9344.T,アクシスコンサルティング,グロース,サービス業,-
9345.T,ビズメイツ,グロース,サービス業,-
9346.T,ココルポート,グロース,サービス業,-
9347.T,日本管財ホールディングス,プライム,サービス業,TOPIX Small 2
9348.T,ｉｓｐａｃｅ,グロース,サービス業,-
9351.T,東洋埠頭,スタンダード,倉庫･運輸関連業,-
9353.T,櫻島埠頭,スタンダード,倉庫･運輸関連業,-
9355.T,リンコーコーポレーション,スタンダード,倉庫･運輸関連業,-
9360.T,鈴与シンワート,スタンダード,情報･通信業,-
9361.T,伏木海陸運送,スタンダード,倉庫･運輸関連業,-
9362.T,兵機海運,スタンダード,倉庫･運輸関連業,-
9363.T,大運,スタンダード,倉庫･運輸関連業,-
9364.T,上組,プライム,倉庫･運輸関連業,TOPIX Mid400
9365.T,トレーディア,スタンダード,倉庫･運輸関連業,-
9366.T,サンリツ,スタンダード,倉庫･運輸関連業,-
9367.T,大東港運,スタンダード,倉庫･運輸関連業,-
9368.T,キムラユニティー,スタンダード,倉庫･運輸関連業,-
9369.T,キユーソー流通システム,スタンダード,倉庫･運輸関連業,TOPIX Small 2
9376.T,ユーラシア旅行社,スタンダード,サービス業,-
9380.T,東海運,スタンダード,倉庫･運輸関連業,-
9381.T,エーアイテイー,プライム,倉庫･運輸関連業,TOPIX Small 2
9385.T,ショーエイコーポレーション,スタンダード,化学,-
9401.T,ＴＢＳホールディングス,プライム,情報･通信業,TOPIX Mid400
9404.T,日本テレビホールディングス,プライム,情報･通信業,TOPIX Mid400
9405.T,朝日放送グループホールディングス,プライム,情報･通信業,TOPIX Small 2
9408.T,ＢＳＮメディアホールディングス,スタンダード,情報･通信業,-
9409.T,テレビ朝日ホールディングス,プライム,情報･通信業,TOPIX Small 1
9412.T,スカパーＪＳＡＴ,プライム,情報･通信業,TOPIX Small 1
9413.T,テレビ東京ホールディングス,プライム,情報･通信業,TOPIX Small 1
9414.T,日本ＢＳ放送,スタンダード,情報･通信業,-
9416.T,ビジョン,プライム,情報･通信業,TOPIX Small 1
9417.T,スマートバリュー,スタンダード,情報･通信業,-
9418.T,Ｕ−ＮＥＸＴ　ＨＯＬＤＩＮＧＳ,プライム,情報･通信業,TOPIX Small 1
9419.T,ワイヤレスゲート,スタンダード,情報･通信業,-
9421.T,エヌジェイホールディングス,スタンダード,情報･通信業,-
9423.T,フォーバル・リアルストレート,スタンダード,情報･通信業,-
9424.T,日本通信,プライム,情報･通信業,TOPIX Small 2
9425.T,ＲｅＹｕｕ　Ｊａｐａｎ,スタンダード,情報･通信業,-
9428.T,クロップス,スタンダード,情報･通信業,-
9432.T,ＮＴＴ,プライム,情報･通信業,TOPIX Core30
9433.T,ＫＤＤＩ,プライム,情報･通信業,TOPIX Core30
9434.T,ソフトバンク,プライム,情報･通信業,TOPIX Core30
9435.T,光通信,プライム,情報･通信業,TOPIX Mid400
9436.T,沖縄セルラー電話,スタンダード,情報･通信業,-
9438.T,エムティーアイ,プライム,情報･通信業,TOPIX Small 2
9439.T,エム・エイチ・グループ,スタンダード,サービス業,-
9441.T,ベルパーク,スタンダード,情報･通信業,-
9444.T,トーシンホールディングス,スタンダード,情報･通信業,-
9445.T,フォーバルテレコム,スタンダード,情報･通信業,-
9446.T,サカイホールディングス,スタンダード,情報･通信業,-
9449.T,ＧＭＯインターネットグループ,プライム,情報･通信業,TOPIX Mid400
9450.T,ファイバーゲート,スタンダード,情報･通信業,TOPIX Small 2
9466.T,アイドママーケティングコミュニケーション,スタンダード,情報･通信業,-
9467.T,アルファポリス,グロース,情報･通信業,-
9468.T,ＫＡＤＯＫＡＷＡ,プライム,情報･通信業,TOPIX Mid400
9470.T,学研ホールディングス,プライム,情報･通信業,TOPIX Small 2
9474.T,ゼンリン,プライム,情報･通信業,TOPIX Small 2
9475.T,昭文社ホールディングス,スタンダード,情報･通信業,-
9476.T,中央経済社ホールディングス,スタンダード,情報･通信業,-
9478.T,ＳＥホールディングス・アンド・インキュベーションズ,スタンダード,情報･通信業,-
9501.T,東京電力ホールディングス,プライム,電気･ガス業,TOPIX Mid400
9502.T,中部電力,プライム,電気･ガス業,TOPIX Mid400
9503.T,関西電力,プライム,電気･ガス業,TOPIX Mid400
9504.T,中国電力,プライム,電気･ガス業,TOPIX Mid400
9505.T,北陸電力,プライム,電気･ガス業,TOPIX Mid400
9506.T,東北電力,プライム,電気･ガス業,TOPIX Mid400
9507.T,四国電力,プライム,電気･ガス業,TOPIX Mid400
9508.T,九州電力,プライム,電気･ガス業,TOPIX Mid400
9509.T,北海道電力,プライム,電気･ガス業,TOPIX Mid400
9511.T,沖縄電力,プライム,電気･ガス業,TOPIX Small 1
9513.T,電源開発,プライム,電気･ガス業,TOPIX Mid400
9514.T,エフオン,スタンダード,電気･ガス業,TOPIX Small 2
9517.T,イーレックス,プライム,電気･ガス業,TOPIX Small 2
9519.T,レノバ,プライム,電気･ガス業,TOPIX Small 1
9531.T,東京瓦斯,プライム,電気･ガス業,TOPIX Mid400
9532.T,大阪瓦斯,プライム,電気･ガス業,TOPIX Mid400
9533.T,東邦瓦斯,プライム,電気･ガス業,TOPIX Mid400
9534.T,北海道瓦斯,プライム,電気･ガス業,TOPIX Small 2
9535.T,広島ガス,プライム,電気･ガス業,TOPIX Small 2
9536.T,西部ガスホールディングス,プライム,電気･ガス業,TOPIX Small 2
9537.T,北陸瓦斯,スタンダード,電気･ガス業,-
9539.T,京葉瓦斯,スタンダード,電気･ガス業,-
9543.T,静岡ガス,プライム,電気･ガス業,TOPIX Small 1
9551.T,メタウォーター,プライム,電気･ガス業,TOPIX Small 1
9552.T,クオンツ総研ホールディングス,プライム,サービス業,TOPIX Small 1
9553.T,マイクロアド,グロース,サービス業,-
9554.T,ＡＶｉＣ,グロース,サービス業,-
9556.T,ＩＮＴＬＯＯＰ,グロース,サービス業,-
9557.T,エアークローゼット,グロース,サービス業,-
9558.T,ジャパニアス,グロース,サービス業,-
9560.T,プログリット,グロース,サービス業,-
9561.T,グラッドキューブ,グロース,サービス業,-
9562.T,ビジネスコーチ,グロース,サービス業,-
9563.T,Ａｔｌａｓ　Ｔｅｃｈｎｏｌｏｇｉｅｓ,グロース,サービス業,-
9564.T,ＦＣＥ,スタンダード,サービス業,-
