ticker,name,score,roe,op_margin,net_margin,equity_ratio,per,pbr,price,sector33,market,scale
8944.T,ランドビジネス,54.6,0.0372199470007227,0.231587397150311,0.0413405578968492,0.292,7.637997432605905,,238.0,不動産業,スタンダード,-
8968.T,,54.6,0.0352159117887572,0.4146183699870633,0.3700794677508778,0.5,37.87418655097614,1.333863007838164,174600.0,,,
8030.T,中央魚類,54.6,0.0765173560590313,0.0206370824348352,0.018568960516526,0.441,4.8826138259348175,0.3924094923856208,3600.0,卸売業,スタンダード,-
6570.T,共和コーポレーション,54.6,0.1902662370696964,0.0847604804862752,0.0541270683583385,0.317,10.003720831340033,1.908470485635768,1882.0,サービス業,スタンダード,-
5458.T,高砂鐵工,54.6,0.0710779501276261,0.0468092132419714,0.0298852472550152,0.525,10.11608623548922,0.7190979446766123,1220.0,鉄鋼,スタンダード,-
9444.T,トーシンホールディングス,54.6,0.1480709071949948,0.0131871501955071,0.0326611975772445,0.116,3.9248370965297776,0.581800211155289,259.0,情報･通信業,スタンダード,-
4689.T,ＬＩＮＥヤフー,54.6,0.0521587533516143,0.1676132875917197,0.0951164967397805,0.268,15.666786278406551,1.0022185399149903,438.2000122070313,情報･通信業,プライム,TOPIX Large70
4093.T,東邦アセチレン,54.6,0.0603246083122244,0.0549514113836187,0.0371934289680703,0.564,11.462557447958908,0.7706989002999183,424.0,化学,スタンダード,-
8955.T,,54.6,0.0331129542251793,0.5183819915462499,0.4642681608178511,0.507,39.71512358609133,1.345329662532285,94800.0,,,
2209.T,井村屋グループ,54.6,0.0954416523510846,0.0595648046460547,0.0444688494685702,0.577,12.704193669326765,1.2126479384473812,2372.0,食料品,プライム,TOPIX Small 2
5844.T,京都フィナンシャルグループ,54.6,0.0851246775580395,,0.2637631441162354,0.096,13.899955732625054,1.177735547109422,4710.0,銀行業,プライム,TOPIX Mid400
4417.T,グローバルセキュリティエキスパート,54.5,0.3376505339695523,0.2030484485574306,0.1348212665577935,0.442,42.58978249873546,14.39808481532148,4210.0,情報･通信業,グロース,-
8987.T,,54.5,0.0297521339461588,0.441826593557231,0.3726867717614804,0.502,41.38237911598932,1.2312770858892998,139500.0,,,
7984.T,コクヨ,54.5,0.0386549857691733,0.1281047928287958,0.0933496147050389,0.731,35.2557534350357,1.382694131508806,827.0999755859375,その他製品,プライム,TOPIX Mid400
2438.T,アスカネット,54.5,0.0547123852351508,0.0550549141087017,0.0411151788228668,0.858,18.78627968337731,1.0005058737563937,356.0,サービス業,グロース,-
7040.T,サン・ライフホールディング,54.5,0.08961922687129,0.0778853629231747,0.0437486748180083,0.192,9.435826499357772,0.8467212824059296,955.0,サービス業,スタンダード,-
3329.T,東和フードサービス,54.5,0.0966537966537966,0.0738320564818987,0.0564067898452756,0.792,22.267598065556157,2.1522576892314405,2072.0,小売業,スタンダード,-
3850.T,エヌ・ティ・ティ・データ・イントラマート,54.4,0.1555215245873745,0.0942276200873362,0.0623635371179039,0.534,16.506043341675095,2.5695221517675826,3100.0,情報･通信業,スタンダード,-
5355.T,日本坩堝,54.4,0.0686764468805416,0.0401174168297455,0.0416829745596868,0.513,10.583657587548638,0.7285584185996679,680.0,ガラス･土石製品,スタンダード,-
5838.T,楽天銀行,54.4,0.1875906543543612,,0.2859076841211523,0.022,12.88327442926736,2.5353277598417243,5395.0,銀行業,プライム,TOPIX Mid400
4985.T,アース製薬,54.4,0.0539536122409451,0.1322786659431481,0.0930208289852652,0.471,23.45358298206058,,4785.0,化学,プライム,TOPIX Small 1
7036.T,イーエムネットジャパン,54.4,0.0726190476190476,0.1521739130434782,0.1473429951690821,0.369,39.47368421052632,,630.0,サービス業,グロース,-
242A.T,,54.4,0.0447058823529411,0.0628618693134822,0.0471464019851116,0.753,,,,,,
558A.T,ＳＱＵＥＥＺＥ,54.4,0.1164587046939988,0.1226190476190476,0.1166666666666666,0.372,70.289518501316,,4540.0,サービス業,グロース,-
8697.T,日本取引所グループ,54.4,0.2213003587717311,0.5851460487583968,0.3982137016630186,0.005,28.36870199192813,6.492074842092719,2179.0,その他金融業,プライム,TOPIX Large70
1814.T,大末建設,54.4,0.1507278568878664,0.062328286943176,0.0360005305341341,0.423,9.217724288840262,1.3761786337037174,3370.0,建設業,プライム,-
6525.T,ＫＯＫＵＳＡＩ　ＥＬＥＣＴＲＩＣ,54.4,0.1372691202626898,0.1779657051459296,0.1280378085664819,0.61,93.02325581395348,12.78513514953281,12000.0,電気機器,プライム,TOPIX Mid400
7699.T,,54.3,,,,0.372,8.921036769138034,,740.0,,,
8147.T,トミタ,54.3,0.0501927583339632,0.0295618051013734,0.0289513843470678,0.604,10.29068863671693,0.5313086887429975,1324.0,卸売業,スタンダード,-
6742.T,京三製作所,54.3,0.0905726808938708,0.0483559201907175,0.0541440261162775,0.467,11.30637827209045,1.0200461238247296,920.0,電気機器,プライム,TOPIX Small 2
8166.T,タカキュー,54.3,0.5643863179074446,0.0021924763443341,0.1294714978075236,0.327,2.0675215912064906,2.7641707487753675,79.0,小売業,スタンダード,-
7976.T,三菱鉛筆,54.3,0.0173225910771783,0.1443140428976123,0.0997167138810198,0.734,59.04302019315188,1.0358823484107484,2690.0,その他製品,プライム,TOPIX Small 1
6551.T,ツナググループ・ホールディングス,54.3,0.1406794425087108,0.0542811719282307,0.0366795366795366,0.511,14.399793920659452,,559.0,サービス業,スタンダード,-
3249.T,,54.2,0.0442833488146682,0.5198351579736086,0.4564375806518753,0.437,33.08721735117674,1.4643261955089912,143400.0,,,
7874.T,レック,54.2,0.0767426877979641,0.0605616891674232,0.0436055876065247,0.4,10.282832712124534,0.8181350358915317,938.0,化学,プライム,TOPIX Small 2
9046.T,神戸電鉄,54.2,0.0578185557225342,0.1036964063905426,0.0626204651561228,0.27,13.049829573121244,0.7546815600506875,2412.0,陸運業,スタンダード,TOPIX Small 2
4549.T,栄研化学,54.2,0.0842076577190353,0.0696675338313563,0.088498532184539,0.701,23.133665126199787,1.9526356455399945,2603.0,医薬品,プライム,TOPIX Small 1
6306.T,日工,54.2,0.0677911732470795,0.0627696420975876,0.0513661866277774,0.58,14.350797266514808,0.9737148509546528,945.0,機械,プライム,TOPIX Small 2
7795.T,ＫＹＯＲＩＴＳＵ,54.2,0.0660701221227981,0.0327353215284249,0.0273532152842497,0.433,7.488186114140312,0.4868710264470232,206.0,その他製品,スタンダード,-
7561.T,ハークスレイホールディングス,54.2,0.0574538974120564,0.0583096496080264,0.0282869513800141,0.357,8.212861415752743,0.4752700889959468,659.0,小売業,スタンダード,-
7619.T,田中商事,54.2,0.0597034006647916,0.0306710860879041,0.0212041409371594,0.507,7.642925305803765,0.4587466479210602,881.0,卸売業,スタンダード,-
4694.T,ビー・エム・エル,54.2,0.0586396627538239,0.0693521981605462,0.051563269489292,0.697,17.8343323179719,1.0659540729429728,3630.0,サービス業,プライム,TOPIX Small 1
2907.T,あじかん,54.2,0.0607037482242377,0.024868753645732,0.0216021777172856,0.674,10.71281981119168,0.640475080366126,1566.0,食料品,スタンダード,-
9715.T,トランス・コスモス,54.2,0.0939314969165715,0.0420396784693271,0.033219419802674,0.573,10.338507360100808,1.0545534214562184,3610.0,サービス業,プライム,TOPIX Small 1
3580.T,小松マテーレ,54.1,0.0376043520770137,0.0601977720568775,0.0360897914010057,0.765,18.7483770449234,0.6925526608602233,722.0,繊維製品,プライム,TOPIX Small 2
2831.T,はごろもフーズ,54.1,0.0530766752577319,0.0419030874557127,0.0351101521084738,0.618,12.366608372889823,0.6565583834831511,3465.0,食料品,スタンダード,-
9441.T,ベルパーク,54.1,0.0680708507074379,0.0754383542730912,0.0527405771089327,0.578,15.55911566805511,1.0592074266668992,2428.0,情報･通信業,スタンダード,-
4442.T,バルテス・ホールディングス,54.1,0.1579818031430934,0.077309657425245,0.0479939693441661,0.539,13.939813213420962,2.1996615905245345,403.0,情報･通信業,グロース,-
9010.T,富士急行,54.1,0.1348528898709152,0.1637049909374591,0.108339406170002,0.407,23.186813186813183,3.2161774232474247,2532.0,陸運業,プライム,TOPIX Small 1
9701.T,東京會舘,54.1,0.0753179498895742,0.0883818193000799,0.0608278491912171,0.435,14.00326742906678,1.0551888913733285,4200.0,サービス業,スタンダード,-
4578.T,大塚ホールディングス,54.1,0.0309851850941688,0.2003467958663709,0.1560232381786395,0.738,60.65160216842896,1.917122619502057,11300.0,医薬品,プライム,TOPIX Large70
4212.T,積水樹脂,54.0,0.0393163407614017,0.0727326228522446,0.0508552639995906,0.696,20.304957474523025,0.8001497638803338,2650.0,化学,プライム,TOPIX Small 1
8370.T,紀陽銀行,54.0,0.0877795032305303,,0.189945155393053,0.04,13.38589626665882,1.1842851862841557,4550.0,銀行業,プライム,TOPIX Small 1
9761.T,東海リース,54.0,0.0409214398913289,0.0637462876537972,0.0383432329232074,0.444,11.068556108770586,0.4575653643601704,2312.0,サービス業,スタンダード,-
285A.T,キオクシアホールディングス,54.0,0.3963250109536345,0.3723299857804578,0.2372019842335906,0.379,81.34209575517299,32.51696112798333,83300.0,電気機器,プライム,TOPIX Mid400
7438.T,コンドーテック,54.0,0.0813982152541537,0.0553193010041811,0.0393334048052984,0.557,11.934858472276076,1.0238022378627214,1539.0,卸売業,プライム,TOPIX Small 2
9735.T,セコム,54.0,0.0751239262723697,0.127562662304598,0.0896351010743927,0.589,23.800557627548248,2.0223681983908435,6573.0,サービス業,プライム,TOPIX Large70
2998.T,クリアル,54.0,0.1689036081575736,0.0778145257309168,0.0512766238920492,0.255,8.966314398943197,1.7339932939485871,543.0,不動産業,グロース,-
3816.T,大和コンピューター,54.0,0.0248207391064533,0.0712489522212908,0.056580050293378,0.861,32.15720022948938,0.7986321376411498,1121.0,情報･通信業,スタンダード,-
6562.T,ジーニー,54.0,0.079911414598136,0.1147577751196172,0.0647428229665071,0.36,16.28590078328982,,998.0,サービス業,グロース,-
9471.T,,54.0,0.035289604909858,0.0644204629705906,0.0454732679792404,0.787,,,,,,
5857.T,ＡＲＥホールディングス,54.0,0.1060094120708724,0.0650675798958582,0.0428795491866552,0.375,9.619956258518494,1.1313608761616485,3035.0,非鉄金属,プライム,TOPIX Small 1
3168.T,ＭＥＲＦ,53.9,0.1487705643021404,0.0551631865239515,0.0368924372696964,0.373,10.926206085056313,,1300.0,卸売業,スタンダード,-
3097.T,物語コーポレーション,53.9,0.1352546886637026,0.0813983568682372,0.0534597646806954,0.523,30.44902678743496,,4740.0,小売業,プライム,TOPIX Small 1
2654.T,アスモ,53.9,0.0665236051502145,0.0306554906762102,0.0218967790544358,0.7,11.535125758889851,0.7714915503306393,399.0,小売業,スタンダード,-
3281.T,,53.9,0.0331458273996012,0.5718746747163527,0.516845355816939,0.515,44.58762886597938,1.4775274901249067,138400.0,,,
5902.T,ホッカンホールディングス,53.9,0.0521268983064323,0.0414987245602217,0.0361981956116037,0.435,8.915762196266948,0.4843020053448663,2374.0,金属製品,プライム,TOPIX Small 2
8956.T,,53.9,0.0347963917876433,0.4440847784200385,0.3942196531791908,0.478,38.60505166475316,1.3434013523906552,134500.0,,,
6150.T,タケダ機械,53.9,0.030593093093093,0.0750158931977113,0.0518118245390972,0.72,15.375126163507906,,2742.0,機械,スタンダード,-
4893.T,ノイルイミューン・バイオテック,53.9,-0.0404976177871889,,,0.981,,,128.0,医薬品,グロース,-
4043.T,トクヤマ,53.9,0.0745607113236247,0.1059214366651787,0.0635379825796335,0.508,16.297304302747538,1.2783531355232225,5030.0,化学,プライム,TOPIX Mid400
6545.T,インターネットインフィニティー,53.9,0.1784116331096197,0.0909708078750848,0.0541412084181941,0.394,12.334437086092716,2.226805356288857,745.0,サービス業,グロース,-
4258.T,網屋,53.9,0.1129353233830845,0.1969353007945516,0.1288308740068104,0.277,161.6403089371092,,4395.0,情報･通信業,グロース,-
8115.T,ムーンバット,53.9,0.0972032742155525,0.0512863487806922,0.0477666973937819,0.589,13.058935060831097,1.2734682557413928,1653.0,卸売業,スタンダード,-
8954.T,,53.9,0.0407301107042373,0.5211507007472499,0.4619479811423623,0.476,37.96934865900384,1.546842318858677,99100.0,,,
3093.T,トレジャー・ファクトリー,53.8,0.2458139534883721,0.0982982488630985,0.0652509414161368,0.5,16.549634119299284,4.1217945177739725,2239.0,小売業,プライム,TOPIX Small 2
9270.T,バリュエンスホールディングス,53.8,0.2320931670617335,0.0683856070810082,0.0433326919376563,0.242,12.797096358740196,,2186.0,卸売業,グロース,-
7972.T,イトーキ,53.8,0.093608965365697,0.1712900220227003,0.117270879213959,0.43,24.353256021409457,2.283849918433932,2730.0,その他製品,プライム,TOPIX Small 1
9345.T,ビズメイツ,53.8,0.0329842931937172,0.0981308411214953,0.0735981308411214,0.721,29.128205128205128,,568.0,サービス業,グロース,-
6027.T,弁護士ドットコム,53.8,0.2094603967263143,0.1353143418467583,0.0927062868369351,0.532,35.84283143371325,7.680442187801272,2390.0,サービス業,プライム,TOPIX Small 2
5660.T,神鋼鋼線工業,53.8,0.0441188056409044,0.0197436052488359,0.0338634577009131,0.569,9.41784433663784,0.4157539555985948,1786.0,鉄鋼,スタンダード,-
1934.T,ユアテック,53.8,0.0664602590179973,0.0715050225559141,0.0409296683606726,0.678,16.316349607556205,1.084999756726512,2453.0,建設業,プライム,TOPIX Small 1
6928.T,エノモト,53.7,0.0530009472143287,0.0542495479204339,0.0404734506000328,0.678,15.224099157993829,0.8272353969223775,2911.0,電気機器,スタンダード,-
2060.T,フィード・ワン,53.7,0.1022200849563196,0.0278352111464694,0.0219385912101143,0.464,7.545585412667946,0.7804357536354161,1258.0,食料品,プライム,TOPIX Small 2
8979.T,,53.7,0.0257373459837719,0.4293908768096148,0.3275061458617864,0.447,42.57155838255338,1.095823124557782,187400.0,,,
3046.T,ジンズホールディングス,53.6,0.100132802124834,0.0976401647133354,0.0671721571111815,0.565,56.27407815079801,,8180.0,小売業,プライム,TOPIX Small 1
3248.T,アールエイジ,53.6,0.0353817504655493,0.1890756302521008,0.102641056422569,0.309,15.943641082684463,,860.0,不動産業,スタンダード,-
5852.T,アーレスティ,53.6,0.0639937078812362,0.0223768941660881,0.021425322576784,0.41,4.925083240843508,0.3171951017928224,710.0,非鉄金属,プライム,-
6383.T,ダイフク,53.6,0.0425406577678481,0.1522262752591048,0.1128944473394708,0.617,137.9030737318499,,7313.0,機械,プライム,TOPIX Mid400
6185.T,ＳＭＮ,53.6,0.0984573502722323,0.0454324586977648,0.0351473922902494,0.673,13.104838709677418,1.2939615129396151,390.0,サービス業,スタンダード,-
1807.T,佐藤渡辺,53.6,0.0385253054101221,0.0317469736529788,0.0261986707809162,0.698,12.805481000141262,0.4961129156279673,1813.0,建設業,スタンダード,-
1801.T,大成建設,53.5,0.1717331814035523,0.0899783685823164,0.0813770199574839,0.349,14.285296383333495,2.5188743640486995,14650.0,建設業,プライム,TOPIX Mid400
7259.T,アイシン,53.5,0.0687861614407767,0.0447062428044747,0.0335492218867458,0.488,9.811296423658872,0.751549195603643,2282.5,輸送用機器,プライム,TOPIX Mid400
5986.T,モリテック　スチール,53.5,0.0642614862781375,0.0092131474103585,0.0216218459495351,0.459,5.029013539651838,0.324806018627764,234.0,金属製品,スタンダード,-
7840.T,フランスベッドホールディングス,53.5,0.0683730889895921,0.0701808350467062,0.0444559568715698,0.592,15.102389078498293,1.029531517457996,1239.0,その他製品,プライム,TOPIX Small 2
6869.T,シスメックス,53.5,0.0701180202343002,0.1036607560709271,0.0709131490422114,0.714,26.867639303919844,1.8810687079267017,1528.5,電気機器,プライム,TOPIX Mid400
1758.T,太洋基礎工業,53.5,0.0244079015410073,0.0860961192495502,0.0606527884862503,0.756,20.508274231678488,,2429.0,建設業,スタンダード,-
7327.T,第四北越フィナンシャルグループ,53.5,0.0739361244426649,,0.1617771937307159,0.052,13.76798057164207,1.0190161033119176,2211.0,銀行業,プライム,TOPIX Small 1
9304.T,澁澤倉庫,53.5,0.0925322540582399,0.0513794833207925,0.0794206170052671,0.573,15.73667711598746,1.4630815478520096,1757.0,倉庫･運輸関連業,プライム,TOPIX Small 2
2469.T,ヒビノ,53.5,0.2036407281456291,0.0749375027735455,0.0451755099625756,0.316,9.002045919527164,1.95712954333644,2772.0,サービス業,スタンダード,-
5939.T,大谷工業,53.5,0.0674080798910576,0.0538205980066445,0.0394684385382059,0.578,13.050549565856093,0.8795642311724635,4975.0,金属製品,スタンダード,-
4658.T,日本空調サービス,53.5,0.1194570135746606,0.0687125424218355,0.0533756949960285,0.576,15.169959734057494,1.8330353707936364,1620.0,サービス業,プライム,TOPIX Small 2
2004.T,昭和産業,53.5,0.069529719351816,0.035600886071798,0.031635625333544,0.543,10.333741579914268,0.7346538963865912,3375.0,食料品,プライム,TOPIX Small 2
9042.T,阪急阪神ホールディングス,53.5,0.0653750587882748,0.105638027562804,0.0652576721678163,0.312,13.464681314690392,0.95604841915707,4449.0,陸運業,プライム,TOPIX Mid400
4914.T,高砂香料工業,53.5,0.0610377376626872,0.0361274501092886,0.0423160307785261,0.566,11.727384363487516,0.7282895363985892,1146.0,化学,プライム,TOPIX Small 1
6457.T,グローリー,53.4,0.0704404588609043,0.0876135955380438,0.0453145337503165,0.482,14.277686066523833,0.9774947758735532,4065.0,機械,プライム,TOPIX Mid400
